Artist_Accession_Number,Name,DOB,DOD,Gender,Notes,File,Slides,Video(s),Resume/Vita,Artist_Statement,Gallery_Notice,Review,Article,Poster,Folio,CD-ROM,Correspondance,Library_Exhibit,,
13041,"Cooper, Justin",1976,NULL,M,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
13155,Hornswaggler Arts,NULL,NULL,NULL,see Joseph Rynkiewicz as co-founder,1,0,0,0,0,1,0,1,0,0,0,0,0,,
13156,"Rynkiewicz, Joseph",1983,NULL,M,co-founder Hornswaggler Arts,1,0,0,1,0,0,0,0,0,0,0,0,0,,
6205,"Pollack, Don",1958,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
13166,"Chitty, Alex",1979,NULL,M,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
13173,"Quentel, Holt",1961,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2668,"Godfrey, Winifred M.",1944,NULL,F,VPA Slide Collection.  Oversize Drawer,1,1,0,1,0,1,0,1,1,0,0,1,0,,
11183,"Robinson, John E.",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3579,"James, Linda R.",1953,NULL,F,NULL,1,0,0,1,0,0,0,0,0,0,0,0,0,,
3584,"Janes, Rick",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
3596,"Jaques, Bertha Evelyn",1863,1941,F,Founder fo the Chicago Society of Etchers,1,0,0,0,0,1,0,1,0,0,0,0,0,,
3640,"Jimenez, Maria Margarita",NULL,NULL,F,NULL,1,0,0,1,0,1,0,0,0,0,0,0,0,,
10320,"Jones, Kelly Kristin",NULL,NULL,F,NULL,1,0,0,1,1,1,0,0,0,0,0,1,0,,
3349,"Holubow, Sandra",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
4904,"Maltz, Richard J.",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
10976,"Steele, Eric H.",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13204,"Knight, Charles R,",1874,1953,M,Murals in the Field Museum,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13205,"Knaths, Karl",1891,1971,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3659,"Johnson, Eriks",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
3662,"Johnson, Frederick F., Jr.",NULL,1986,M,NULL,1,0,0,0,0,0,0,1,0,0,0,0,0,,
3670,"Johnson, Jim",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
11623,"Johnson, R.Stanley",NULL,NULL,M,Son of Stanley Johnson  - aka R.S. Johnson,1,0,0,0,0,1,0,1,0,0,0,0,0,,
3763,"Junker, Leo Helmholz",1882,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9363,"Justice, Brian",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
3770,"Kacurovsky, Wasyl",1905,2000,M,First curator of the Ukrainian Institute of Modern Art,1,0,0,0,0,0,0,1,0,0,0,0,0,,
12686,"Kanganove, Joshua",NULL,NULL,M,WPA artist,1,0,0,0,0,0,0,1,0,0,0,0,0,,
3849,"Kasy, Frank",NULL,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
11948,"Kato, Ayako",NULL,NULL,F,Bhuto performer - see the Chicago Dance Collection,1,0,0,0,0,1,0,0,0,0,0,0,0,,
3860,"Katzman, Joseph",NULL,NULL,M,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13212,"Isaacs, Walter F.",1886,1964,M,Graduate Millikin University,0,0,0,0,0,0,0,0,0,0,0,0,0,,
13213,"Inukai, Kyohei",1886,1954,M,graduate SAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3418,"Hronek, Joseph Martin",NULL,NULL,M,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
3130,"Healy, George Peter Alexander",1803,1894,M,World's Columbian Exposition - AKA G.P.A. Healy,1,0,0,1,0,1,0,1,0,0,0,0,0,,
9601,"Gutmann, Elana",1951,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
2362,"Fraser, Diane",1954,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
2011,"Elliott, Larry",1948,NULL,M,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
7218,"King, Mary",NULL,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
9244,"Klein, Paul",NULL,NULL,M,"publication ""Art Letter"" 2004-2012 - CD-ROM ""Paul Klein Art Letter"" (3 folders)",1,0,0,0,0,1,0,1,0,0,1,1,0,,
11154,"Kuanfung, Jill",NULL,NULL,F,Exhibit  Humbolt Branch March 2013,1,0,0,0,0,1,0,0,0,0,0,0,1,,
10850,"Caporael, Suzanne",1949,NULL,F,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4329,"Landin, Nancy Racina",NULL,NULL,F,NULL,1,0,0,0,0,1,0,1,0,0,0,0,0,,
10387,"Kjelland, Paul",NULL,NULL,M,see the poster for the exhibit under Tempest Hazel,1,0,0,0,0,1,0,0,0,0,0,0,0,,
4107,"Kohler, William Eckhardt",NULL,NULL,M,VPA Slide Collection  aka Willie,1,1,0,1,0,1,0,1,0,0,0,0,0,,
4119,"Kolstad, Willard H.",NULL,NULL,M,VPA Slide Collection  aka Will,1,1,0,1,0,1,0,1,0,0,0,1,0,,
11400,"Frazier, LaToya Ruby",1982,NULL,F,NULL,1,0,0,1,0,0,0,1,1,0,0,0,0,,
4092,"Kochman, Alexandra D.",1936,NULL,F,"VPA Slide Collection - Exhibit Art Department Mar 1-31, 1975 - clay sculptures",1,1,0,1,1,1,0,1,0,0,0,0,1,,
13220,"Soichi, Tomita",NULL,NULL,NULL,"Exhibit Art Department Apr 1-30, 1975 - ceramics",0,0,0,0,0,0,0,0,0,0,0,0,1,,
6960,"Schnell, Donald",1948,NULL,M,"Exhibit Art Department Feb 1-28, 1974 (ceramic sculptures)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
7715,"Sullivan, Kay",1921,NULL,F,"Exhibit Art Department Mar 1-30, 1974 (acrylic collage)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
2618,"Gilbert, Humphrey Thomas",1943,NULL,M,"see also Gilbert, Judith - Exhibit Art Department May 1-31, 1974 (gold/silversmithing)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
2619,"Gilbert, Judith Arlene",NULL,NULL,F,"Wife of Humphrey Thomas Gilbert, Jr. -  Exhibit Art Department May 1-31, 1974 (gold/silversmithing)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
4155,"Kotzman, Joseph",1931,NULL,M,"VPA Slide Collection -  Exhibit Art Department Jun 1-29, 1974 (oil paintings)",1,1,0,1,1,0,0,0,0,0,0,0,1,,
1315,"Citrin, Judith",1934,NULL,F,"VPA Slide Collection\nExhibit Art Department May 1-30, 1974 (contructions/boxes)",1,1,0,1,1,1,0,0,0,0,0,0,1,,
1072,"Caldwell, Eleanor",NULL,NULL,F,"Doctor -  Exhibit Art Department Sept 1-30, 1974 (jewelry / metalwork)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
1102,"Campoli, Cosmo",1922,1997,M,"Oversized drawer; -  Exhibit Art Department Sept 1-30, 1974 (painting / constructions)",1,0,0,1,1,1,0,1,1,0,0,0,1,,
5534,"Newcomb, Kimrie",1945,NULL,M," Exhibit Art Department Oct 1-31, 1974 (glass /sculpture)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
5037,"Mathews, Alma",NULL,NULL,F,"Exhibit Art Department Nov 1-30, 1974 (batik)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
5163,"Middaugh, Robert",1935,NULL,M," Exhibit Art Department Dec 2-31, 1974 (Constructions)",1,0,0,1,0,1,0,1,0,0,0,0,1,,
8430,"Yochim, Louise Dunn",1909,2003,F,"Born Jitomir, Russia; Died in Ukraine - Wife of Maurice Yochim -  Exhibit Art Department Dec 2-31, 1974 (paintings)",1,0,0,1,1,1,0,1,0,0,0,1,1,,
3391,"Hotchkiss, Nancy N.",NULL,NULL,F,"Exhibit Art Department Jan 2-31, 1973 (oils)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
710,"Bloomberg, Carol S.",NULL,NULL,F,"Exhibit Art Department Feb 1-28, 1973 (pottery)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
8197,"White, Philip Butler",1935,NULL,M,"Born Chicago, IL - Exhibit Art Department Feb 4-28, 1973 (prints/watercolors)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
8393,"Wright, Rod",NULL,NULL,M,"Exhibit Art Department Mar 1-31, 1973 (metal/woodcrafts)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
8819,"Vergetta, Nicholas",NULL,NULL,M,"Exhibit Art Department Jul 2-30, 1963 (ceramics)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
867,"Brien, Barbara A.",1937,NULL,F,"Exhibit Art Department May 1-31, 1973 (prints)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
7596,"Steinmann, Gladys",NULL,NULL,F,"Exhibit Art Department May 1-31, 1973 (stoneware)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
638,"Bilder, Dorothea  A.",1940,NULL,F,"Exhibit Art Department Jun 1-30, 1973 (oils and drawings)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
406,"Barney, Walter",1923,NULL,M,"Exhibit Art Department Jul 1-31, 1973 (ink drawings)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
3816,"Kaplan, Fran",1928,NULL,F,"Exhibit Art Department Jul 2-31, 1973 (welded jewelry/sculpture)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
6755,"Runions, John",1926,NULL,M,"Exhibit Art Department Aug 1-31, 1973 (watercolors)",1,0,0,1,1,1,0,1,0,0,0,0,1,,
2704,"Goldfus, Helen",NULL,NULL,F,"Exhibt Art Department September 3-30, 1973 (oils)",1,0,0,1,1,1,0,0,0,0,0,0,0,,
370,"Bannos, Solon",1926,NULL,M,"Exhibit Art Department Sep 3-30, 1973 (bronze sculptures)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
4105,"Kohl, Dave",1946,NULL,M,"Exhibit Art Department Apr 2-30, 1973  / Oct 1-31, 1973 (wire constructions)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
7534,"Stack, Joyce",1931,NULL,F,"Exhibit Art Department Oct 1-31, 1973  (batik)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
6734,"Rubin, Hilda",1921,NULL,F,"Exhibit Art Department November 1-30, 1973 (oils)",1,0,0,1,1,1,0,1,0,0,0,0,1,,
2603,"Getz, Loren L.",1936,NULL,F,"see Bank of Wisconsin Gallery Collection file  -Exhibit Art Department Nov 1-30, 1973 (welded metal objects)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
8081,"Wei, Francis Lian-Shen",1927,NULL,M,"Born - Shanghai, China - Exhibit Art Department Dec 3-31, 1973 (chinese brushwork paintings)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
1318,"Christiaansen, Robert",1940,NULL,M,"Exhibit Art Department Dec 3-31, 1973 (jewelry / holloware)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
1585,"Dalton, Jane E.",NULL,NULL,F,"Exhibit Art Department Jan 3-31, 1972 (pottery)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
12756,"Lukosus, Stacin L.",NULL,NULL,F,"Exhibit Art Department Apr 3-30, 1972 (drawings)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
13224,"Hubing, Sister Mary R.",NULL,NULL,F,"Exhibit Art Department Apr 3-30, 1972 (jewelry)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
6837,"Samper, Jeanne",1929,NULL,F,"Exhibit Art Department May 3-31, 1972 (metal sculpture)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
362,"Banish, Lillian",1915,2001,F,"Exhibit Art Department May 3-31, 1972  (oil / pen & ink)",1,0,0,1,0,0,0,1,0,0,0,0,1,,
4942,"Marek, Jassen",1940,NULL,M,"Exhibit Art Department June 3-20, 1972 (painting)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
8685,"Tucker, Irwin St. John",NULL,NULL,M,"Exhibit Art Department Jul 3-31, 1972 (woodcarving)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
5734,"Orr, Lois Marie",1919,1991,F,"Dancer - Exhibit Art Department Aug 3-31, 1972 (monoprints)",1,0,0,1,0,0,0,1,0,0,0,0,1,,
7025,"Scott, Gary",NULL,NULL,M,"Exhibit Art Department Aug 3-31, 1972  (kinetick sculpture)",1,0,0,1,0,0,0,1,0,0,0,0,1,,
5477,"Naylor, John",1946,NULL,M,"Exhibit Art Department Sep  3-30, 1972 (oils)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
8097,"Weiner, Nella Fermi",1931,NULL,F,"Born Rome, Italy - Exhibit Art Department Sep 3-30, 1972 (ceramic jewelry)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
8338,"Wolfe, David",NULL,NULL,M,"Exhibit Art Department Oct 3-31, 1972 (metal sculpture)",1,0,0,1,0,1,0,1,0,0,0,0,1,,
4385,"Lauffer, Alice",1919,1986,F,"VPA Slide Collection  - Exhibit Art Department Oct 3-31, 1972 (watercolor / airbrush paintings)",1,1,0,1,0,1,0,1,0,0,0,0,1,,
6347,"Quix, George",NULL,NULL,M,"Exhibit Art Department Nov 3-21, 1972 (sculpture)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
300,"Baer, Irene",NULL,NULL,F,"Exhibit Art Department Nov 3-30, 1972 (oils / acrylics / linoleum prints)",1,0,0,1,0,0,0,1,0,0,0,0,1,,
5643,"Oakes, Raymond",NULL,NULL,M,"Period fashion miniatures - Exhibit Art Department Dec 4-31, 1972 (historic figures in costume)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
8786,"Van Tempera, H.",NULL,NULL,F,"-Exhibit Art Department Dec 3-31, 1972 (oil and acrylic)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
3971,"Kier, Arlene",NULL,NULL,F,"Exhibited Art Department Jan 4-30, 1971 (painting)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
2138,"Fatz, Hattie A.",NULL,NULL,F,"Exhibited Art Department Feb 3-27, 1971 (wall hangings)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
5957,"Petacque, Gerald M.",NULL,NULL,M,"Husband of Judy Morris Petacque - Exhibited Art Department Feb 3-27, 1971 (sculpture)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
2373,"Frederick, Grace A.",1891,NULL,F,"Exhibited Art Department Mar 3-31, 1971 (jewlery / enamel)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
2530,"Gates, Frances",1913,NULL,F,"Exhibited Art Department Mar 3-31, 1971 (watercolor / prints)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
7672,"Strauman, Charlotte Fritz.",1921,NULL,F, (Mrs. Herbert Strauman) - Exhibit Art Department May 3-31 1971 (wire construction),1,0,0,1,1,1,0,0,0,0,0,0,1,,
3814,"Kaplan, Charles M.",1930,NULL,M,Exhibit Art Department May 3-31 1971 (wood sculpture),1,0,0,1,1,0,0,0,0,0,0,0,1,,
3116,"Hayden, Robert E.",NULL,NULL,M,"see also Hayden, Martha N. - Exhibit Art Department Jun 3-30 1971 (indirect acrylics)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
6315,"Prower, Anne",NULL,NULL,F,Exhibit Art Department Jun 3-30 1971 (sculpture),1,0,0,1,0,0,0,0,0,0,0,0,1,,
3327,"Hollander, Beret",NULL,NULL,F,"Exhibit Art Department July 2-30, 1971 (found objects",1,0,0,1,1,0,0,0,0,0,0,0,1,,
2577,"Gelick, Ethel",1916,NULL,F,"Exhibit Art Department August 2-31, 1971 (prints/ oils)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
170,"Anderson, Thomas R.",1949,NULL,M,Member of Chicago Society of Artists - Exhibit Art Department Sep 3-30 1971 (painting),1,0,0,1,0,1,0,0,0,0,0,0,1,,
1003,"Burke, Roy Oral",1914,1976,M,"Art Department Exhibit  Sep 3-30, 1971 (ceramics)",1,0,0,1,1,1,0,1,0,0,0,0,1,,
13225,"Harbirt, Gertrude",NULL,NULL,F,"Exhibit Art Department Oct 4-30,  1971  (collage / painting)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
7461,"Sonquist, David E.",1890,NULL,M,"Exhibit Art Department Oct 4-30, 1971 (mosaics)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
6240,"Porter, Grace Hampton",NULL,NULL,F,"Exhibit Art Department Nov 3-30,1971 (jewelry)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
824,"Bramson, Phyllis",1941,NULL,F,"Halperin, Phyllis Bramson; - CD-ROM ""Phyllis Bramson Chicago Public Library jpgs""  - Exhibit Art Department Nov 3-30, 1971 (collographs)",1,1,1,1,0,1,0,1,1,0,1,0,1,,
5844,"Parker, John William",1922,NULL,M,"Exhibit Art Department May 4-30,1970 (painting)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
297,"Baeckelandt, Werner J.",1936,NULL,M,"Exhibit Art Department Jun 4-30,1970 (scratchboard)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
6831,"Salwonchik, Marie",1930,NULL,F,"Exhibit Art Department January 4-31,1970 (batik)",1,0,0,1,1,1,0,0,0,0,0,0,1,1,
5958,"Petacque, Judy Morris",1935,NULL,F,"VPA exhibit in 2011 as part of Hexagon artist group.; Gallery 312 - Art Department Exhibit Feb 4-28, 1970 (illustration/collage)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
2339,"Fraerman Binkley, Joan",1927,NULL,F,"daughter of Claire Zeisler  - Exhibit Art Department Feb 4-28,1970  (ceramics)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
535,"Benda, Richard R. (R.R.)",1934,NULL,M,"Exhibit Art Department Mar 4-30,1970 (paintings)",1,0,0,1,0,1,0,1,0,0,0,0,1,,
31,"Adams, Jay H.",1937,NULL,M,"Exhibit Art Department Jul 3-31,1970 (jewelry)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
705,"Block, Margo",1910,1988,F,"Exhibit Art Department Jul 3-31,1970 (painting/mixed media)",1,0,0,1,1,1,0,1,0,0,0,0,1,,
4894,"Mallory, Howard R., Jr.",1930,NULL,M,"Exhibit Art Department August 4-31,1970 (ceramics)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
7073,"Sember, John D.",1938,NULL,M,"Exhibit Art Department August  4-31,1970 (painting)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
11447,"Kafka, George J.",1921,NULL,M,"Exhibited Art Department Sep 4-30, 1970 (sculpture)",1,0,0,1,0,1,0,1,0,0,0,1,1,,
5698,"Olsen, Gert E.",1937,NULL,M,"Exhibited Art Department Oct 3-31, 1970 (woodcarving)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
495,"Becker, Nancy",1927,NULL,F,"aka Nan Becker - Exhibited Art Department Nov 4-30, 1970 (sculptuered hangings)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
5907,"Peck, Lee Barnes",1942,NULL,M,"Exhibited Art Department Nov 4-30, 1970 (jewelry)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
853,"Brewer, Paul",1934,NULL,M,"Exhibited Art Department Jan 2-31, 1969 (painting)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
7975,"Walker, Mary R.",1904,NULL,F,"Born - Deerham, England - Exhibited Art Department Jan 2-31, 1969 (jewelry)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
8229,"Wilens, Madeline",1931,NULL,F,"Born Paris, France - Art Department exhibit Feb 3-28 1969 (bronze sculpture)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
6744,"Rubovits, Frank E.",1910,NULL,M,"see also: Rubovits, Norma B. - Exhibit Art Department April 3-30,1969 (hand-bound books)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
6745,"Rubovits, Norma B.",1918,NULL,F,"Wife of Frank E, Rubovits Art Department exhibit Apr 3-30, 1969 (prints / marbled paper)",1,0,0,1,1,1,0,1,0,0,0,0,1,,
3509,"Ipsen, Kent F.",1933,NULL,M,"Exhibit Art Department May 3-31, 1969 (blown glass)",1,0,0,1,0,0,0,1,0,0,0,0,1,,
6304,"Prindiville, James",1939,NULL,M,"Exhibit Art Department May3-31, 1969 (paintings)",1,0,0,1,1,1,0,1,0,0,0,0,1,,
3647,"Johns, Don",1935,NULL,M,"Exhibted  Art Department June 3-30, 1969 (pottery)",1,0,0,1,0,1,0,0,0,0,0,0,0,,
5718,"Oppenheim, Elizabeth",1913,NULL,F,"Exhibit Art Department June 3-30, 1969 (prints)",1,0,0,1,1,1,0,1,0,0,0,0,1,,
1195,"Cesna, Frank",1924,NULL,M,"Art Department exhibit Jul 3-31, 1969 (wood sculpture)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
3164,"Henderson, Eselean",NULL,2004,F,"Exhibit Art Department August 4-31, 1969 (pottery)",1,0,0,1,1,1,0,0,0,0,0,1,1,,
2356,"Frankenstein, Curt",1922,NULL,M,"Pamphlet Collection - Art Department exhibit Sep 3-30, 1969 (paintings)",1,0,0,1,1,1,0,1,1,0,0,0,1,,
3115,"Hayden, Martha N.",1936,NULL,F,"Wife of artist Robert Hayden; Gallery 415: March 12 - May 5, 2004 - Exhibit Art Department October 3-31, 1969 (paintings)",1,0,0,1,1,1,0,1,0,0,0,1,1,,
4152,"Kotlar, Richard M.",1937,NULL,M,"Exhibit Art Department October 3-31, 1969 (bronze, copper, brass sculpture)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
3478,"Huth, Lois Palmer",1917,NULL,F,"Exhibit Art Department Dec 4-30, 1969  (ceramic figures)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
6832,"Salzman, Rosalind G.",1909,NULL,F,"Exhibit Art Department December 4-30, 1969 (paintings)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
2439,"Furth, Hertha",1907,NULL,F,"Exhibit Art Department Jan 3-31, 1968 (paintings)",1,0,0,1,1,1,0,1,0,0,0,0,1,,
5085,"Mejer, Reynold J.",1930,NULL,NULL,"Exhibit Art Department Jan 3-31, 1968 (metal flowers)",1,0,0,1,1,1,0,1,0,0,0,0,1,,
1309,"Cilfone, Gianni",1908,1992,M,"exhibit Art Department 1958 - Exhibit Art Department Apr 3-30, 1968  (paintings)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
1522,"Critchfield, Carol",1928,NULL,F,"Exhibit Art Department May 3-31, 1968  (paintings)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
1820,"Dolnick, Elizabeth",NULL,NULL,F,"Exhibit Art Department May 3-31, 1968 (sculpture)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
3577,"Jameikis, Brone",NULL,NULL,F,"Exhibit in Art Department June 3-29, 1968 (stained glass)",1,0,0,1,1,0,0,1,0,0,0,0,1,,
3667,"Johnson, James Bradford",1929,NULL,M,"Exhibit in Art Department June 3-29, 1969 (book jackets)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
1392,"Collier, Janine",NULL,NULL,F,"Exhibit in Art Department Jul 5-31, 1968 (paintings)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
3503,"Inglis, James A.",1915,NULL,M,"Exhibit in Art Department Jul 5-31, 1969 (wood sculpture)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
580,"Berkman, Barbara ""Mari""",4/29/30,NULL,F,"Born in Chicago - Exhibit in Art Department Aug 4-31, 1968 (miniature paintings)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
7977,"Walker, Rock J.",1942,NULL,M,"Born - St. Joseph, Michigan - Exhibit in Art Department Sep 4-30, 1967 (structurist)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
1596,"Daniel, Mary Reed",1941,NULL,F,"Exhibit in Art Department Oct 3-31, 1968 (painting)",1,0,0,1,1,1,0,1,0,0,0,1,1,,
8399,"Wuest, Jeanette I.",1897,NULL,F,"Born Chicago, IL - Exhibit in Art Department Oct 3-31, 1968 (glay pottery)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
4195,"Kravitt, Shirley Paperno",1920,NULL,F,"Exhibit in Art Department Nov 4-30, 1968 (paintings)",1,0,0,1,1,1,0,0,0,0,0,0,1,,
3496,"Immergluck, Natalie",1923,2002,F,"Exhibit in Art Department Nov 4-30, 1969 (sculpture)",1,0,0,1,1,1,0,1,0,0,0,1,1,,
13229,"Gubbins, Helen",NULL,NULL,F,"Exhibit Art Department Dec 3-31, 1968 (antique dolls)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
226,"Arnold, Ralph",1928,NULL,M,"Member of Chicago Society of Artists.  VPA Slide Collection.  Middle name: Moffett; NAB Gallery - Exhibit Art Department Jan 4-31, 1967 (collage)",1,1,0,1,1,1,0,1,0,0,0,0,1,,
6012,"Phillips, Fanny",NULL,NULL,F,"aka  Fannie  - Exhibit Art Department Jan 4-31, 1967 (sculpture)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
2569,"Geimer, Mary Gregory",1932,NULL,F,"Exhibit Art Department Feb 3-28, 1967 (wall hangings)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
1560,"Curtis, Emily",NULL,NULL,F,"Exhibit Art Department Feb 3-28, 1967 (ceramics)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
6666,"Rosenberg, Evelyn",NULL,NULL,F,"Exhibit Art Department Mar 3-31, 1967 (enamels)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
2991,"Halperin, Sylvia Birch",NULL,NULL,F,"Exhibit Art Department Mar 3-31, 1967  (paintings)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
3765,"Juska, Betty R.",NULL,NULL,F,"Exhibit Art Department Apr 4-30, 1967 (paintings)",1,0,0,1,1,0,0,0,0,0,0,0,1,,
8380,"Wozniak, James L.",NULL,NULL,M,"Born in Wisconsin - Exhibit Art Department Apr 4-30, 1967 (ceramics)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
3304,"Hoffman, William A.",1920,NULL,M,"William August Hoffman,  VPA Slide Collection - Exhibit Art Department Jul 5-31, 1967 (ceramic wall sculptures)",1,1,0,1,1,0,0,0,0,0,0,0,1,,
1843,"Doolittle, Nan",NULL,NULL,F,"Exhibit Art Department Jul 5-31, 1967 (handcrafted bookends)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
4079,"Klug, Wesley H.",1928,NULL,M,Exhibit Art Department Aug 3-31 1967 (painting),1,0,0,1,0,1,0,1,0,0,0,0,1,,
529,"Belson, Saul",NULL,NULL,M,Exhibit Art Department Aug 3-31 1967 (Bone carvings),1,0,0,1,0,1,0,1,0,0,0,0,1,,
5362,"Moulis, William",1919,1989,M,"Exhibit Art Department Sep 5-30, 1967 (painting)",1,0,0,1,0,0,0,1,0,0,0,1,1,,
3657,"Johnson, Dorothy Lou",NULL,NULL,F,"Exhibit Art Department Sep 5-30, 1967 (handcrafted greeting cards / jeweled egg paperweights)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
5801,"Painter, Catherine",NULL,NULL,F,"Exhibit Art Department Oct 4-31, 1967  (painting)",1,0,0,1,0,0,0,0,0,0,0,0,1,,
2252,"Fleisher, Max",NULL,NULL,M,"Exhibit Art Department Oct 4-31, 1967 (sculpture)",1,0,0,1,0,1,0,0,0,0,0,0,1,,
